compound_id,name
185,Cinnamic acid or derivatives
185,O-glycosyl compound
185,Glycosyl compound
185,Disaccharide
185,Chromone
185,1-benzopyran
185,Benzopyran
185,Phenylpropene
185,Styrene
185,"1,2-diphenol"
185,Pyranone
185,Phenol
185,Fatty acid ester
185,Fatty acyl
185,Benzenoid
185,Pyran
185,Oxane
185,Saccharide
185,Monocyclic benzene moiety
185,Heteroaromatic compound
185,Vinylogous acid
185,"Alpha,beta-unsaturated carboxylic ester"
185,Enoate ester
185,Secondary alcohol
185,Polyol
185,Carboxylic acid ester
185,"1,2-diol"
185,Oxacycle
185,Organoheterocyclic compound
185,Monocarboxylic acid or derivatives
185,Ether
185,Carboxylic acid derivative
185,Acetal
185,Hydrocarbon derivative
185,Primary alcohol
185,Organooxygen compound
185,Carbonyl group
185,Alcohol
185,Aromatic heteropolycyclic compound
186,Flavonoid 3-o-6-p-coumaroyl-glycoside
186,Flavonoid-7-o-glycoside
186,Flavonoid-3-o-glycoside
186,Hydroxyflavonoid
186,Flavone
186,5-hydroxyflavonoid
186,4'-hydroxyflavonoid
186,Cinnamic acid ester
186,Hydroxycinnamic acid or derivatives
186,Coumaric acid or derivatives
186,Cinnamic acid or derivatives
186,O-glycosyl compound
186,Glycosyl compound
186,Disaccharide
186,Chromone
186,1-benzopyran
186,Methoxyphenol
186,Benzopyran
186,Phenylpropene
186,Methoxybenzene
186,Styrene
186,Phenol ether
186,Anisole
186,Pyranone
186,Phenol
186,Fatty acid ester
186,Alkyl aryl ether
186,Fatty acyl
186,Benzenoid
186,Pyran
186,Oxane
186,Saccharide
186,Monocyclic benzene moiety
186,Heteroaromatic compound
186,Vinylogous acid
186,"Alpha,beta-unsaturated carboxylic ester"
186,Enoate ester
186,Secondary alcohol
186,Polyol
186,Carboxylic acid ester
186,"1,2-diol"
186,Oxacycle
186,Organoheterocyclic compound
186,Monocarboxylic acid or derivatives
186,Ether
186,Carboxylic acid derivative
186,Acetal
186,Hydrocarbon derivative
186,Primary alcohol
186,Organooxygen compound
186,Carbonyl group
186,Alcohol
186,Aromatic heteropolycyclic compound
189,Flavonoid-7-o-glycoside
189,Flavonoid-3-o-glycoside
189,Hydroxyflavonoid
189,Flavone
189,5-hydroxyflavonoid
189,4'-hydroxyflavonoid
189,3'-hydroxyflavonoid
189,O-glycosyl compound
189,Glycosyl compound
189,Chromone
189,1-benzopyran
189,Benzopyran
189,"1,2-diphenol"
189,Pyranone
189,Phenol
189,Benzenoid
189,"1,3-dicarbonyl compound"
189,Pyran
189,Oxane
189,Monosaccharide
189,Dicarboxylic acid or derivatives
189,Saccharide
189,Monocyclic benzene moiety
189,Heteroaromatic compound
189,Vinylogous acid
189,Secondary alcohol
189,Polyol
189,Carboxylic acid ester
189,"1,2-diol"
189,Oxacycle
189,Organoheterocyclic compound
189,Ether
189,Carboxylic acid
189,Carboxylic acid derivative
189,Acetal
189,Hydrocarbon derivative
189,Primary alcohol
189,Organooxygen compound
189,Carbonyl group
189,Alcohol
189,Aromatic heteropolycyclic compound
205,Flavonoid-3-o-glycoside
205,Hydroxyflavonoid
205,Flavone
205,7-hydroxyflavonoid
205,5-hydroxyflavonoid
205,4'-hydroxyflavonoid
205,3'-hydroxyflavonoid
205,O-glycosyl compound
205,Glycosyl compound
205,Chromone
205,1-benzopyran
205,Benzopyran
205,Resorcinol
205,"1,2-diphenol"
205,Pyranone
205,Phenol
205,Benzenoid
205,Pyran
205,Oxane
205,Monosaccharide
205,Saccharide
205,Monocyclic benzene moiety
205,Heteroaromatic compound
205,Acetate salt
205,Vinylogous acid
205,Secondary alcohol
205,Polyol
205,Carboxylic acid ester
205,"1,2-diol"
205,Oxacycle
205,Organoheterocyclic compound
205,Ether
205,Carboxylic acid derivative
205,Acetal
205,Hydrocarbon derivative
205,Organooxygen compound
205,Carbonyl group
205,Alcohol
205,Aromatic heteropolycyclic compound
218,3-methoxyflavonoid-skeleton
218,3p-methoxyflavonoid-skeleton
218,Hydroxyflavonoid
218,Flavone
218,5-hydroxyflavonoid
218,4'-hydroxyflavonoid
218,Chromone
218,1-benzopyran
218,Methoxyphenol
218,Benzopyran
218,Benzodioxole
218,Methoxybenzene
218,Phenol ether
218,Anisole
218,Pyranone
218,Phenol
218,Alkyl aryl ether
218,Benzenoid
218,Pyran
218,Monocyclic benzene moiety
218,Heteroaromatic compound
218,Vinylogous acid
218,Oxacycle
218,Organoheterocyclic compound
218,Ether
218,Acetal
218,Hydrocarbon derivative
218,Organooxygen compound
218,Aromatic heteropolycyclic compound
231,O-methoxybenzoic acid or derivatives
231,M-dimethoxybenzene
231,Dimethoxybenzene
231,Benzoic acid
231,Methoxybenzene
231,Phenol ether
231,Benzyl alcohol
231,Benzoyl
231,Anisole
231,Alkyl aryl ether
231,Monocarboxylic acid or derivatives
231,Ether
231,Carboxylic acid
231,Carboxylic acid derivative
231,Hydrocarbon derivative
231,Aromatic alcohol
231,Organooxygen compound
231,Carbonyl group
231,Aromatic homomonocyclic compound
259,Cinnamic acid ester
259,Coumaric acid or derivatives
259,Tricarboxylic acid or derivatives
259,Phenylpropene
259,Styrene
259,"1,2-diphenol"
259,Sugar acid
259,Phenol
259,Fatty acid ester
259,Beta-hydroxy acid
259,Fatty acyl
259,Benzenoid
259,Monosaccharide
259,Hydroxy acid
259,Saccharide
259,Monocyclic benzene moiety
259,Alpha-hydroxy acid
259,"Alpha,beta-unsaturated carboxylic ester"
259,Enoate ester
259,Secondary alcohol
259,Carboxylic acid ester
259,Ether
259,Carboxylic acid
259,Carboxylic acid derivative
259,Hydrocarbon derivative
259,Organooxygen compound
259,Carbonyl group
259,Alcohol
259,Aromatic homomonocyclic compound
260,Cinnamic acid ester
260,Coumaric acid or derivatives
260,Tricarboxylic acid or derivatives
260,Phenylpropene
260,Styrene
260,"1,2-diphenol"
260,Sugar acid
260,Phenol
260,Fatty acid ester
260,Beta-hydroxy acid
260,Fatty acyl
260,Benzenoid
260,Monosaccharide
260,Hydroxy acid
260,Saccharide
260,Monocyclic benzene moiety
260,Alpha-hydroxy acid
260,"Alpha,beta-unsaturated carboxylic ester"
260,Enoate ester
260,Secondary alcohol
260,Carboxylic acid ester
260,Ether
260,Carboxylic acid
260,Carboxylic acid derivative
260,Hydrocarbon derivative
260,Organooxygen compound
260,Carbonyl group
260,Alcohol
260,Aromatic homomonocyclic compound
272,Norlignan skeleton
272,Hydroxycinnamic acid or derivatives
272,Hydroxycinnamic acid
272,Coumaric acid or derivatives
272,Cinnamic acid or derivatives
272,Cinnamic acid
272,Methoxyphenol
272,Phenylpropene
272,Methoxybenzene
272,Phenol ether
272,Anisole
272,Phenol
272,Alkyl aryl ether
272,Benzenoid
272,Dicarboxylic acid or derivatives
272,Monocyclic benzene moiety
272,Ether
272,Carboxylic acid
272,Carboxylic acid derivative
272,Hydrocarbon derivative
272,Organooxygen compound
272,Carbonyl group
272,Aromatic homomonocyclic compound
275,Quinic acid
275,Cinnamic acid ester
275,Hydroxycinnamic acid or derivatives
275,Coumaric acid or derivatives
275,Cinnamic acid or derivatives
275,Phenylpropene
275,Styrene
275,"1,2-diphenol"
275,Phenol
275,Fatty acid ester
275,Cyclohexanol
275,Fatty acyl
275,Benzenoid
275,Hydroxy acid
275,Dicarboxylic acid or derivatives
275,Monocyclic benzene moiety
275,Alpha-hydroxy acid
275,"Alpha,beta-unsaturated carboxylic ester"
275,Enoate ester
275,Tertiary alcohol
275,Secondary alcohol
275,Polyol
275,Carboxylic acid ester
275,"1,2-diol"
275,Ether
275,Carboxylic acid
275,Carboxylic acid derivative
275,Hydrocarbon derivative
275,Carbonyl group
275,Aromatic homomonocyclic compound
278,Quinic acid
278,Cinnamic acid ester
278,Hydroxycinnamic acid or derivatives
278,Coumaric acid or derivatives
278,Cinnamic acid or derivatives
278,Tricarboxylic acid or derivatives
278,Phenylpropene
278,Styrene
278,"1,2-diphenol"
278,Phenol
278,Fatty acid ester
278,Cyclohexanol
278,Fatty acyl
278,Benzenoid
278,Monocyclic benzene moiety
278,"Alpha,beta-unsaturated carboxylic ester"
278,Enoate ester
278,Secondary alcohol
278,Carboxylic acid ester
278,"1,2-diol"
278,Ether
278,Carboxylic acid
278,Carboxylic acid derivative
278,Hydrocarbon derivative
278,Carbonyl group
278,Aromatic homomonocyclic compound
279,Quinic acid
279,Cinnamic acid ester
279,Hydroxycinnamic acid or derivatives
279,Coumaric acid or derivatives
279,Cinnamic acid or derivatives
279,Tricarboxylic acid or derivatives
279,Phenylpropene
279,Styrene
279,"1,2-diphenol"
279,Phenol
279,Fatty acid ester
279,Cyclohexanol
279,Fatty acyl
279,Benzenoid
279,Hydroxy acid
279,Monocyclic benzene moiety
279,Alpha-hydroxy acid
279,"Alpha,beta-unsaturated carboxylic ester"
279,Enoate ester
279,Tertiary alcohol
279,Secondary alcohol
279,Carboxylic acid ester
279,Ether
279,Carboxylic acid
279,Carboxylic acid derivative
279,Hydrocarbon derivative
279,Carbonyl group
279,Aromatic homomonocyclic compound
280,Cinnamic acid ester
280,O-glycosyl compound
280,Glycosyl compound
280,Disaccharide
280,C-glycosyl compound
280,Phenylpropene
280,Styrene
280,Fatty acid ester
280,Fatty acyl
280,Benzenoid
280,Oxane
280,Saccharide
280,Monocyclic benzene moiety
280,"Alpha,beta-unsaturated carboxylic ester"
280,Enoate ester
280,Oxolane
280,Secondary alcohol
280,Polyol
280,Carboxylic acid ester
280,"1,2-diol"
280,Oxacycle
280,Organoheterocyclic compound
280,Monocarboxylic acid or derivatives
280,Ether
280,Carboxylic acid derivative
280,Acetal
280,Hydrocarbon derivative
280,Primary alcohol
280,Organooxygen compound
280,Carbonyl group
280,Alcohol
280,Aromatic heteromonocyclic compound
281,Phenylpropene
281,Benzoic acid
281,Benzoic acid or derivatives
281,Styrene
281,Benzyl alcohol
281,Benzoyl
281,Phenol
281,"Organic 1,3-dipolar compound"
281,"Propargyl-type 1,3-dipolar organic compound"
281,Monocarboxylic acid or derivatives
281,Carboxylic acid
281,Carboxylic acid derivative
281,Carboximidic acid derivative
281,Carboximidic acid
281,Hydrocarbon derivative
281,Aromatic alcohol
281,Organooxygen compound
281,Organonitrogen compound
281,Carbonyl group
281,Aromatic homomonocyclic compound
282,Methoxyphenol
282,Phenylpropene
282,Benzoic acid
282,Benzoic acid or derivatives
282,Methoxybenzene
282,Styrene
282,Phenol ether
282,Benzyl alcohol
282,Benzoyl
282,Anisole
282,Alkyl aryl ether
282,"Organic 1,3-dipolar compound"
282,"Propargyl-type 1,3-dipolar organic compound"
282,Monocarboxylic acid or derivatives
282,Ether
282,Carboxylic acid
282,Carboxylic acid derivative
282,Carboximidic acid derivative
282,Carboximidic acid
282,Hydrocarbon derivative
282,Aromatic alcohol
282,Organooxygen compound
282,Organonitrogen compound
282,Carbonyl group
282,Aromatic homomonocyclic compound
286,Phenylpropene
286,Benzoic acid
286,Benzoic acid or derivatives
286,Styrene
286,"1,2-diphenol"
286,Benzyl alcohol
286,Benzoyl
286,Phenol
286,"Organic 1,3-dipolar compound"
286,"Propargyl-type 1,3-dipolar organic compound"
286,Monocarboxylic acid or derivatives
286,Carboxylic acid
286,Carboxylic acid derivative
286,Carboximidic acid derivative
286,Carboximidic acid
286,Hydrocarbon derivative
286,Aromatic alcohol
286,Organooxygen compound
286,Organonitrogen compound
286,Carbonyl group
286,Aromatic homomonocyclic compound
287,M-dimethoxybenzene
287,Dimethoxybenzene
287,Methoxyphenol
287,Phenylpropene
287,Benzoic acid
287,Benzoic acid or derivatives
287,Methoxybenzene
287,Styrene
287,Phenol ether
287,Benzyl alcohol
287,Benzoyl
287,Anisole
287,Alkyl aryl ether
287,"Organic 1,3-dipolar compound"
287,"Propargyl-type 1,3-dipolar organic compound"
287,Monocarboxylic acid or derivatives
287,Ether
287,Carboxylic acid
287,Carboxylic acid derivative
287,Carboximidic acid derivative
287,Carboximidic acid
287,Hydrocarbon derivative
287,Aromatic alcohol
287,Organooxygen compound
287,Organonitrogen compound
287,Carbonyl group
287,Aromatic homomonocyclic compound
288,M-dimethoxybenzene
288,Dimethoxybenzene
288,Methoxyphenol
288,Hydroxybenzoic acid
288,Phenylpropene
288,Benzoic acid
288,Methoxybenzene
288,Styrene
288,Phenol ether
288,Benzyl alcohol
288,Benzoyl
288,Anisole
288,Aminophenol
288,Phenol
288,Alkyl aryl ether
288,"Organic 1,3-dipolar compound"
288,"Propargyl-type 1,3-dipolar organic compound"
288,Monocarboxylic acid or derivatives
288,Ether
288,Carboxylic acid
288,Carboxylic acid derivative
288,Carboximidic acid derivative
288,Carboximidic acid
288,Hydrocarbon derivative
288,Aromatic alcohol
288,Organooxygen compound
288,Organonitrogen compound
288,Carbonyl group
288,Aromatic homomonocyclic compound
291,Cinnamic acid ester
291,Coumaric acid or derivatives
291,Phenylpropene
291,Styrene
291,"1,2-diphenol"
291,Caprolactone
291,Phenol
291,Oxepane
291,Fatty acid ester
291,Fatty acyl
291,Benzenoid
291,Gamma butyrolactone
291,Monocyclic benzene moiety
291,"Alpha,beta-unsaturated carboxylic ester"
291,Enoate ester
291,Tertiary alcohol
291,Oxolane
291,Cyclic alcohol
291,Secondary alcohol
291,Lactone
291,Carboxylic acid ester
291,Oxacycle
291,Organoheterocyclic compound
291,Monocarboxylic acid or derivatives
291,Ether
291,Carboxylic acid derivative
291,Hydrocarbon derivative
291,Organooxygen compound
291,Carbonyl group
291,Alcohol
291,Aromatic heteropolycyclic compound
292,Cinnamic acid ester
292,Coumaric acid or derivatives
292,Phenylpropene
292,Styrene
292,"1,2-diphenol"
292,Caprolactone
292,Phenol
292,Oxepane
292,Fatty acid ester
292,Fatty acyl
292,Benzenoid
292,Gamma butyrolactone
292,Dicarboxylic acid or derivatives
292,Monocyclic benzene moiety
292,"Alpha,beta-unsaturated carboxylic ester"
292,Enoate ester
292,Tertiary alcohol
292,Oxolane
292,Cyclic alcohol
292,Secondary alcohol
292,Lactone
292,Carboxylic acid ester
292,Oxacycle
292,Organoheterocyclic compound
292,Ether
292,Carboxylic acid derivative
292,Hydrocarbon derivative
292,Organooxygen compound
292,Carbonyl group
292,Alcohol
292,Aromatic heteropolycyclic compound
293,Cinnamic acid ester
293,Coumaric acid or derivatives
293,Methoxyphenol
293,Phenylpropene
293,Methoxybenzene
293,Styrene
293,Phenol ether
293,Caprolactone
293,Anisole
293,Phenol
293,Oxepane
293,Fatty acid ester
293,Alkyl aryl ether
293,Fatty acyl
293,Benzenoid
293,Gamma butyrolactone
293,Monocyclic benzene moiety
293,"Alpha,beta-unsaturated carboxylic ester"
293,Enoate ester
293,Tertiary alcohol
293,Oxolane
293,Cyclic alcohol
293,Secondary alcohol
293,Lactone
293,Carboxylic acid ester
293,Oxacycle
293,Organoheterocyclic compound
293,Monocarboxylic acid or derivatives
293,Ether
293,Carboxylic acid derivative
293,Hydrocarbon derivative
293,Organooxygen compound
293,Carbonyl group
293,Alcohol
293,Aromatic heteropolycyclic compound
294,Cinnamic acid ester
294,Coumaric acid or derivatives
294,Methoxyphenol
294,Phenylpropene
294,Methoxybenzene
294,Styrene
294,Phenol ether
294,Caprolactone
294,Anisole
294,Phenol
294,Oxepane
294,Fatty acid ester
294,Alkyl aryl ether
294,Fatty acyl
294,Benzenoid
294,Gamma butyrolactone
294,Dicarboxylic acid or derivatives
294,Monocyclic benzene moiety
294,"Alpha,beta-unsaturated carboxylic ester"
294,Enoate ester
294,Tertiary alcohol
294,Oxolane
294,Cyclic alcohol
294,Secondary alcohol
294,Lactone
294,Carboxylic acid ester
294,Oxacycle
294,Organoheterocyclic compound
294,Ether
294,Carboxylic acid derivative
294,Hydrocarbon derivative
294,Organooxygen compound
294,Carbonyl group
294,Alcohol
294,Aromatic heteropolycyclic compound
295,Cinnamic acid ester
295,Coumaric acid or derivatives
295,Phenylpropene
295,Styrene
295,"1,2-diphenol"
295,Caprolactone
295,Phenol
295,Oxepane
295,Fatty acid ester
295,Fatty acyl
295,Benzenoid
295,Gamma butyrolactone
295,Dicarboxylic acid or derivatives
295,Monocyclic benzene moiety
295,"Alpha,beta-unsaturated carboxylic ester"
295,Enoate ester
295,Tertiary alcohol
295,Oxolane
295,Cyclic alcohol
295,Lactone
295,Carboxylic acid ester
295,Oxacycle
295,Organoheterocyclic compound
295,Ether
295,Carboxylic acid derivative
295,Hydrocarbon derivative
295,Organooxygen compound
295,Carbonyl group
295,Alcohol
295,Aromatic heteropolycyclic compound
296,Coumaric acid ester
296,Cinnamic acid ester
296,Coumaric acid or derivatives
296,Phenylpropene
296,Styrene
296,Caprolactone
296,Phenol
296,Oxepane
296,Fatty acid ester
296,Fatty acyl
296,Benzenoid
296,Gamma butyrolactone
296,Monocyclic benzene moiety
296,"Alpha,beta-unsaturated carboxylic ester"
296,Enoate ester
296,Tertiary alcohol
296,Oxolane
296,Cyclic alcohol
296,Secondary alcohol
296,Lactone
296,Carboxylic acid ester
296,Oxacycle
296,Organoheterocyclic compound
296,Monocarboxylic acid or derivatives
296,Ether
296,Carboxylic acid derivative
296,Hydrocarbon derivative
296,Organooxygen compound
296,Carbonyl group
296,Alcohol
296,Aromatic heteropolycyclic compound
297,Coumaric acid ester
297,Cinnamic acid ester
297,Coumaric acid or derivatives
297,Phenylpropene
297,Styrene
297,Caprolactone
297,Phenol
297,Oxepane
297,Fatty acid ester
297,Fatty acyl
297,Benzenoid
297,Gamma butyrolactone
297,Dicarboxylic acid or derivatives
297,Monocyclic benzene moiety
297,"Alpha,beta-unsaturated carboxylic ester"
297,Enoate ester
297,Tertiary alcohol
297,Oxolane
297,Cyclic alcohol
297,Secondary alcohol
297,Lactone
297,Carboxylic acid ester
297,Oxacycle
297,Organoheterocyclic compound
297,Ether
297,Carboxylic acid derivative
297,Hydrocarbon derivative
297,Organooxygen compound
297,Carbonyl group
297,Alcohol
297,Aromatic heteropolycyclic compound
298,N-acyl-aliphatic-alpha amino acid
298,Phenylpropene
298,Styrene
298,"1,2-diphenol"
298,Phenol
298,Benzenoid
298,Dicarboxylic acid or derivatives
298,Monocyclic benzene moiety
298,"Organic 1,3-dipolar compound"
298,"Propargyl-type 1,3-dipolar organic compound"
298,Carboxylic acid
298,Carboximidic acid derivative
298,Carboximidic acid
298,Hydrocarbon derivative
298,Organooxygen compound
298,Organonitrogen compound
298,Carbonyl group
298,Aromatic homomonocyclic compound
299,N-acyl-aliphatic-alpha amino acid
299,Phenylpropene
299,Styrene
299,Phenol
299,Benzenoid
299,Dicarboxylic acid or derivatives
299,Monocyclic benzene moiety
299,"Organic 1,3-dipolar compound"
299,"Propargyl-type 1,3-dipolar organic compound"
299,Carboxylic acid
299,Carboximidic acid derivative
299,Carboximidic acid
299,Hydrocarbon derivative
299,Organooxygen compound
299,Organonitrogen compound
299,Carbonyl group
299,Aromatic homomonocyclic compound
301,N-acyl-aliphatic-alpha amino acid
301,3-phenylpropanoic-acid
301,Amphetamine or derivatives
301,Phenylpropene
301,Styrene
301,"1,2-diphenol"
301,Phenol
301,Benzenoid
301,Monocyclic benzene moiety
301,"Organic 1,3-dipolar compound"
301,"Propargyl-type 1,3-dipolar organic compound"
301,Monocarboxylic acid or derivatives
301,Carboxylic acid
301,Carboximidic acid derivative
301,Carboximidic acid
301,Hydrocarbon derivative
301,Organooxygen compound
301,Organonitrogen compound
301,Carbonyl group
301,Aromatic homomonocyclic compound
302,N-acyl-aliphatic-alpha amino acid
302,3-phenylpropanoic-acid
302,Catecholamine
302,Amphetamine or derivatives
302,Phenylpropene
302,Styrene
302,"1,2-diphenol"
302,Phenol
302,Benzenoid
302,Monocyclic benzene moiety
302,"Organic 1,3-dipolar compound"
302,"Propargyl-type 1,3-dipolar organic compound"
302,Monocarboxylic acid or derivatives
302,Carboxylic acid
302,Carboximidic acid derivative
302,Carboximidic acid
302,Hydrocarbon derivative
302,Organooxygen compound
302,Organonitrogen compound
302,Carbonyl group
302,Aromatic homomonocyclic compound
303,Methoxyphenol
303,Phenylpropene
303,Methoxybenzene
303,Styrene
303,Phenol ether
303,Benzyl alcohol
303,Anisole
303,Aminophenol
303,Alkyl aryl ether
303,"1,1-diol"
303,"Organic 1,3-dipolar compound"
303,"Propargyl-type 1,3-dipolar organic compound"
303,Ether
303,Carboximidic acid derivative
303,Carboximidic acid
303,Hydrocarbon derivative
303,Aromatic alcohol
303,Organooxygen compound
303,Organonitrogen compound
303,Aromatic homomonocyclic compound
306,Enol-phenylpyruvate
306,Hydroxycinnamic acid or derivatives
306,Hydroxycinnamic acid
306,Coumaric acid or derivatives
306,Cinnamic acid or derivatives
306,Cinnamic acid
306,Biphenyl
306,Phenoxyacetate
306,Methoxyphenol
306,Tricarboxylic acid or derivatives
306,Phenylpropene
306,Methoxybenzene
306,Styrene
306,Phenol ether
306,Anisole
306,Phenol
306,Alkyl aryl ether
306,Ether
306,Carboxylic acid
306,Carboxylic acid derivative
306,Hydrocarbon derivative
306,Organooxygen compound
306,Carbonyl group
306,Aromatic homomonocyclic compound
316,Phenylacetate
316,"1,2-diphenol"
316,Phenol
316,Monocarboxylic acid or derivatives
316,Carboxylic acid
316,Carboxylic acid derivative
316,Hydrocarbon derivative
316,Organooxygen compound
316,Carbonyl group
316,Aromatic homomonocyclic compound
317,O-dimethoxybenzene
317,Dimethoxybenzene
317,Phenylacetate
317,Methoxybenzene
317,Phenol ether
317,Anisole
317,Alkyl aryl ether
317,Monocarboxylic acid or derivatives
317,Ether
317,Carboxylic acid
317,Carboxylic acid derivative
317,Hydrocarbon derivative
317,Organooxygen compound
317,Carbonyl group
317,Aromatic homomonocyclic compound
324,O-glycosyl compound
324,Disaccharide
324,Hydroxyquinol derivative
324,Benzodioxole
324,Methoxybenzene
324,Phenol ether
324,Furofuran
324,Anisole
324,Alkyl aryl ether
324,Benzenoid
324,Oxane
324,Monocyclic benzene moiety
324,Oxolane
324,Secondary alcohol
324,Polyol
324,"1,2-diol"
324,Oxacycle
324,Organoheterocyclic compound
324,Ether
324,Dialkyl ether
324,Acetal
324,Hydrocarbon derivative
324,Primary alcohol
324,Alcohol
324,Aromatic heteropolycyclic compound
339,Methoxyaniline
339,Methoxybenzene
339,Phenol ether
